numbers,Fe-Fe bond,Fe-C bond,1-fold,2-fold,3-fold,4-fold,5-fold,location,ads,ads(mass),Eb(eV)
165,2.43348486,2.374659415,0,56,94,11,4,1,8,16,-4.160655594
166,2.434075014,2.357367327,0,55,96,11,4,1,8,16,-4.148818818
167,2.434340504,2.357263982,0,55,98,10,4,1,8,16,-4.152638693
168,2.43332046,2.357100886,0,55,100,9,4,1,8,16,-4.147958932
169,2.437088279,2.356232094,0,55,100,9,4,1,8,16,-4.126311707
170,2.439904695,2.359904314,0,56,99,12,2,1,8,16,-4.136558673
171,2.441659897,2.360472754,0,57,98,12,2,1,8,16,-4.149535236
172,2.440696685,2.360017474,0,58,98,11,2,1,8,16,-4.164536269
173,2.440412063,2.360361934,0,58,99,11,2,1,8,16,-4.153879305
174,2.439757587,2.35279357,0,58,100,11,2,1,8,16,-4.14534218
175,2.438587059,2.354275071,0,59,100,11,2,1,8,16,-4.143319051
176,2.438100334,2.354414533,0,59,101,11,2,1,8,16,-4.138963367
177,2.437610837,2.354276111,0,60,101,11,2,1,8,16,-4.132952574
178,2.437269652,2.354884995,0,63,100,10,2,1,8,16,-4.132795818
179,2.437538711,2.356454118,0,65,99,10,2,1,8,16,-4.129325956
180,2.438369909,2.358246366,0,65,100,10,2,1,8,16,-4.130589594
181,2.437455482,2.36808031,0,66,99,11,2,1,8,16,-4.131379758
182,2.436385695,2.360430213,0,67,98,13,1,1,8,16,-4.189713354
183,2.43680894,2.355013643,0,67,100,11,2,1,8,16,-4.179045508
184,2.438194233,2.354729719,0,67,101,10,3,1,8,16,-4.179605971
185,2.441246892,2.358142081,0,69,99,10,4,1,8,16,-4.183139576
186,2.441323206,2.358166088,0,71,98,11,3,1,8,16,-4.183871927
187,2.442367912,2.35232325,0,70,99,13,2,1,8,16,-4.174271843
188,2.442751261,2.359851377,0,68,101,11,5,1,8,16,-4.169049028
189,2.442667566,2.357389095,0,68,102,11,5,1,8,16,-4.161112656
190,2.439906358,2.376238176,0,68,105,11,3,1,8,16,-4.214566158
191,2.440471797,2.37319039,0,69,105,11,3,1,8,16,-4.205306317
192,2.442574532,2.380945943,0,69,106,12,2,1,8,16,-4.207960954
193,2.442215927,2.381096951,0,70,105,13,2,1,8,16,-4.208882991
194,2.441574012,2.386854231,0,70,106,13,2,1,8,16,-4.203391829
195,2.440174686,2.379850827,0,72,105,13,2,1,8,16,-4.215249374
196,2.439976285,2.379488919,0,73,105,13,2,1,8,16,-4.222737023
197,2.442180114,2.377886548,0,72,106,13,2,1,8,16,-4.230259901
198,2.439462801,2.38168003,0,72,107,13,2,1,8,16,-4.235071054
199,2.441814764,2.375727707,0,71,110,11,3,1,8,16,-4.239853574
200,2.442156404,2.364570986,0,72,112,10,2,1,8,16,-4.229317875
201,2.442387415,2.366150843,0,71,114,11,1,1,8,16,-4.290664669
202,2.440271866,2.356773133,0,72,114,11,1,1,8,16,-4.283577849
203,2.441124507,2.348616893,0,74,114,10,1,1,8,16,-4.280140785
204,2.441180465,2.369085493,0,75,114,9,2,1,8,16,-4.276841294
205,2.441509916,2.368231518,0,76,113,9,2,1,8,16,-4.277623155
206,2.443844665,2.357085871,0,78,112,9,2,1,8,16,-4.330867777
207,2.445427283,2.357883643,0,79,112,9,2,1,8,16,-4.325076339
208,2.446157754,2.359624701,0,82,109,10,2,1,8,16,-4.331387178
209,2.445781242,2.359156743,0,82,110,10,2,1,8,16,-4.319920147
210,2.444955953,2.359351999,0,83,109,11,2,1,8,16,-4.319022364
211,2.4454145,2.361969962,0,85,108,11,2,1,8,16,-4.334915646
212,2.444838498,2.362146893,0,85,109,11,2,1,8,16,-4.330985972
213,2.445282794,2.379810129,0,85,110,11,2,1,8,16,-4.32900588
214,2.444350197,2.379724093,0,86,109,12,2,1,8,16,-4.323476759
215,2.445635685,2.382399929,0,85,111,11,2,1,8,16,-4.335590906
216,2.445463599,2.373315065,0,88,108,11,2,1,8,16,-4.352733199
217,2.445022613,2.37332415,0,87,109,11,2,1,8,16,-4.353446388
218,2.444298171,2.373133464,0,87,110,11,2,1,8,16,-4.347593734
219,2.445546962,2.37313388,0,87,110,12,2,1,8,16,-4.346102431
220,2.444879496,2.373179385,0,87,110,13,2,1,8,16,-4.344770453
221,2.442497564,2.375795735,0,90,108,12,2,1,8,16,-4.360525347
222,2.441546447,2.376249314,0,90,109,12,2,1,8,16,-4.355777448
223,2.442432489,2.377581593,0,88,112,12,2,1,8,16,-4.357610279
224,2.442687043,2.377374622,0,88,112,12,2,1,8,16,-4.361361425
225,2.442269772,2.377900536,0,87,114,12,2,1,8,16,-4.354900455
226,2.443863625,2.377401858,0,87,114,13,2,1,8,16,-4.348340372
227,2.443978932,2.377091132,0,88,113,13,2,1,8,16,-4.358270463
228,2.445883047,2.386612743,0,90,112,13,2,1,8,16,-4.3646381
229,2.446839425,2.380287181,0,92,111,13,2,1,8,16,-4.373078826
230,2.448607001,2.384070585,0,93,110,14,2,1,8,16,-4.365477728
231,2.447610298,2.378819213,0,93,110,15,1,1,8,16,-4.393224331
232,2.449299732,2.384502117,0,96,108,15,1,1,8,16,-4.421599301
233,2.449333318,2.385684132,0,96,109,15,1,1,8,16,-4.417939326
234,2.449279555,2.385825336,0,97,108,13,3,1,8,16,-4.447501209
235,2.448715153,2.385553811,0,98,107,13,3,1,8,16,-4.468886046
236,2.450187841,2.384882351,0,100,105,15,2,1,8,16,-4.474501454
1,2.417403639,2.341486845,0,0,0,1,0,1,8,16,-4.294162272
2,2.417945164,2.343910411,0,0,1,1,0,1,8,16,-4.161843274
3,2.417619323,2.34619967,0,0,2,1,0,1,8,16,-4.04759686
4,2.417493954,2.345422894,0,0,3,1,0,1,8,16,-3.963256901
5,2.416311269,2.348789877,0,0,3,1,1,1,8,16,-3.883482571
6,2.41670708,2.350622336,0,0,4,1,1,1,8,16,-3.724996634
7,2.417554296,2.340275671,0,0,5,1,1,1,8,16,-3.729271839
8,2.418328979,2.34542479,0,0,7,1,0,1,8,16,-3.909279586
9,2.418280447,2.349731592,1,0,7,1,0,1,8,16,-3.818485838
10,2.419267187,2.35487694,1,0,8,1,0,1,8,16,-3.791672019
11,2.418845657,2.361368514,2,0,8,1,0,1,8,16,-3.71552326
12,2.417842677,2.363138948,2,0,9,1,0,1,8,16,-3.732290253
13,2.418419726,2.362716968,2,0,10,1,0,1,8,16,-3.713771998
14,2.418038077,2.381140003,2,0,11,1,0,1,8,16,-3.816719618
15,2.41737189,2.372899326,2,0,11,2,0,1,8,16,-3.981892479
16,2.417497969,2.372641962,2,0,12,2,0,1,8,16,-3.986192109
17,2.416986576,2.367853946,2,0,12,3,0,1,8,16,-4.154035945
18,2.418126281,2.370861116,2,0,13,3,0,1,8,16,-4.163456281
19,2.417570082,2.376948377,2,0,14,3,0,1,8,16,-4.136812252
20,2.417493659,2.372950552,2,0,15,3,0,1,8,16,-4.14837315
21,2.418383985,2.365837489,3,0,15,3,0,1,8,16,-4.064015666
22,2.418648013,2.365260368,3,0,15,4,0,1,8,16,-4.079156102
23,2.42067165,2.364513626,3,0,16,3,1,1,8,16,-4.101927675
24,2.419612504,2.364855327,3,0,17,3,1,1,8,16,-4.057944859
25,2.418331045,2.363620632,3,0,18,3,1,1,8,16,-4.057260925
26,2.417937188,2.364198239,3,0,18,3,2,1,8,16,-4.054789938
27,2.417313004,2.345204648,3,0,19,3,2,1,8,16,-4.01478787
28,2.41762495,2.337718536,3,0,20,3,2,1,8,16,-4.017968942
29,2.417206904,2.338510242,3,0,20,4,2,1,8,16,-4.020815931
30,2.417676868,2.348106201,3,0,20,5,2,1,8,16,-4.099255412
31,2.417249833,2.348532302,3,0,21,5,2,1,8,16,-4.116660007
32,2.417472805,2.348759455,3,0,21,5,3,1,8,16,-4.118550754
33,2.419280476,2.349984807,3,0,21,6,3,1,8,16,-4.128938233
34,2.419185638,2.350375253,3,0,23,5,3,1,8,16,-4.096142377
35,2.42020549,2.358683753,3,0,24,5,3,1,8,16,-4.117958262
36,2.420265957,2.342050529,3,1,24,5,3,1,8,16,-4.108579111
37,2.419708006,2.342315522,4,1,24,5,3,1,8,16,-4.069939291
38,2.418693148,2.342385818,4,1,25,5,3,1,8,16,-4.088567988
39,2.418616532,2.341116085,4,0,28,5,2,1,8,16,-4.11206393
40,2.417508684,2.343050681,4,0,29,5,2,1,8,16,-4.119288543
41,2.419435467,2.335435573,4,0,30,5,2,1,8,16,-4.123396369
42,2.418367588,2.332838401,4,0,30,5,3,1,8,16,-4.121152681
43,2.418111297,2.336034402,4,0,31,5,3,1,8,16,-4.11876094
44,2.418125085,2.343125789,4,0,32,4,4,1,8,16,-4.097329036
45,2.417781177,2.344206552,4,0,33,5,3,1,8,16,-4.105306143
46,2.41860347,2.343270071,3,0,36,4,3,1,8,16,-4.145159746
47,2.41853572,2.343222043,3,0,37,4,3,1,8,16,-4.123270467
48,2.420020941,2.343086583,3,1,37,4,3,1,8,16,-4.121241624
49,2.419979237,2.342592944,3,2,37,4,3,1,8,16,-4.085889924
50,2.421134939,2.342441362,3,2,37,5,3,1,8,16,-4.079892677
51,2.422210133,2.340551283,3,2,38,5,3,1,8,16,-4.068564166
52,2.421462973,2.332648544,3,2,39,5,3,1,8,16,-4.064034461
53,2.421798285,2.333165847,3,2,40,5,3,1,8,16,-4.057076743
54,2.421837353,2.332362783,3,2,41,5,3,1,8,16,-4.04582862
55,2.421951003,2.333466641,3,2,42,5,3,1,8,16,-4.039998973
56,2.421294129,2.333633826,4,2,42,5,3,1,8,16,-4.025759622
57,2.42122181,2.333858153,4,3,42,5,3,1,8,16,-4.032544606
58,2.420786848,2.33232125,4,2,44,5,3,1,8,16,-4.046561139
59,2.421264816,2.33175863,4,3,44,5,3,1,8,16,-4.043421622
60,2.420297773,2.331257392,4,3,45,5,3,1,8,16,-4.051647517
61,2.420292445,2.332502862,4,4,45,5,3,1,8,16,-4.045107649
62,2.418720545,2.330520441,4,4,46,5,3,1,8,16,-4.058000199
63,2.417991285,2.331325409,4,4,46,6,3,1,8,16,-4.05742543
64,2.418310577,2.331277551,5,4,46,6,3,1,8,16,-4.032685892
65,2.418375395,2.331658717,5,4,47,6,3,1,8,16,-4.056893224
66,2.418093618,2.331505971,5,4,48,6,3,1,8,16,-4.068406519
67,2.419329769,2.345404555,5,5,49,5,3,1,8,16,-4.063627239
68,2.418959361,2.338357633,5,5,50,5,3,1,8,16,-4.082678891
69,2.417028116,2.335968789,5,6,51,5,2,1,8,16,-4.094754694
70,2.417338499,2.336992436,5,7,50,6,2,1,8,16,-4.096663027
71,2.418994361,2.337857022,5,8,50,6,2,1,8,16,-4.080814748
72,2.419558823,2.337088666,5,7,51,7,2,1,8,16,-4.118371107
73,2.419200374,2.336462624,5,7,51,8,2,1,8,16,-4.132977498
74,2.417823081,2.334394752,5,7,53,7,2,1,8,16,-4.133201452
75,2.418044477,2.334316707,5,8,53,8,1,1,8,16,-4.126208844
76,2.418363552,2.332676842,5,8,54,8,1,1,8,16,-4.146880354
77,2.417156722,2.338858366,5,8,54,9,1,1,8,16,-4.15026503
78,2.416877354,2.338553745,6,8,54,9,1,1,8,16,-4.156586305
79,2.414808741,2.338786867,6,8,55,9,1,1,8,16,-4.170826917
80,2.415008938,2.339207714,6,8,55,10,1,1,8,16,-4.181108351
81,2.413593098,2.340495967,6,8,56,10,1,1,8,16,-4.191031716
82,2.412456975,2.339758874,6,8,56,10,2,1,8,16,-4.174207128
83,2.414851535,2.335961306,6,9,56,10,2,1,8,16,-4.17110063
84,2.414677805,2.337789572,7,9,56,10,2,1,8,16,-4.160553023
85,2.41588808,2.338658012,7,9,57,10,2,1,8,16,-4.17539216
86,2.414888266,2.338375833,7,9,58,10,2,1,8,16,-4.168855187
87,2.41719064,2.33938956,7,11,57,10,2,1,8,16,-4.162783953
88,2.416230646,2.329336289,7,11,58,10,2,1,8,16,-4.159884798
89,2.416635423,2.329600214,7,11,58,11,2,1,8,16,-4.166554661
90,2.414600273,2.329697404,7,11,59,11,2,1,8,16,-4.168214447
91,2.413648569,2.329038948,7,10,61,11,2,1,8,16,-4.183272298
92,2.412524343,2.339344859,7,12,60,11,2,1,8,16,-4.190992298
93,2.4117606,2.339725968,7,11,63,10,2,1,8,16,-4.193005585
94,2.413593026,2.339600258,7,12,64,9,2,1,8,16,-4.19677807
95,2.415011747,2.339422561,7,12,64,9,3,1,8,16,-4.185165185
96,2.415927713,2.339499331,7,13,64,9,3,1,8,16,-4.171855886
97,2.41685784,2.339461643,7,14,64,9,3,1,8,16,-4.161722994
98,2.41722484,2.337826225,7,14,64,10,3,1,8,16,-4.158070771
99,2.417670574,2.337099161,7,14,65,10,3,1,8,16,-4.140605148
100,2.417716285,2.335503801,7,16,64,11,2,1,8,16,-4.1405911
101,2.418220795,2.343638938,7,16,66,11,1,1,8,16,-4.143217348
102,2.419477738,2.343375067,7,16,67,11,1,1,8,16,-4.147154418
103,2.417361502,2.344299121,7,17,67,11,1,1,8,16,-4.164575601
104,2.419200048,2.34381423,7,18,67,11,1,1,8,16,-4.168363169
105,2.419191098,2.344234457,7,18,67,12,1,1,8,16,-4.16946323
106,2.420521059,2.345864206,7,19,67,12,1,1,8,16,-4.168404689
107,2.421369012,2.336914334,7,20,67,12,1,1,8,16,-4.175889206
108,2.42234432,2.366079067,7,20,68,12,1,1,8,16,-4.175237483
109,2.424364785,2.352055984,7,20,68,13,1,1,8,16,-4.180955862
110,2.424607945,2.355184675,7,20,70,12,1,1,8,16,-4.181653054
111,2.425235444,2.357424071,7,20,71,12,1,1,8,16,-4.18167344
112,2.424584908,2.356564086,7,20,72,12,1,1,8,16,-4.178592539
113,2.423512311,2.364026322,7,21,72,12,1,1,8,16,-4.177984647
114,2.422964728,2.364011223,7,21,72,13,1,1,8,16,-4.176986317
115,2.423047478,2.36271064,7,22,73,12,1,1,8,16,-4.184888424
116,2.42328954,2.361910773,7,23,73,12,1,1,8,16,-4.174144912
117,2.424480093,2.361223773,7,25,73,11,1,1,8,16,-4.171789242
118,2.424524344,2.360647114,8,25,73,11,1,1,8,16,-4.166633053
120,2.426550994,2.351387372,8,29,72,10,1,1,8,16,-4.187559857
121,2.426842707,2.3573646,8,28,74,10,1,1,8,16,-4.18584657
122,2.426774997,2.370294285,7,29,75,10,1,1,8,16,-4.192313449
123,2.426981139,2.36906824,7,29,76,10,1,1,8,16,-4.19189024
124,2.427583785,2.363013415,7,29,77,10,1,1,8,16,-4.188150304
125,2.428083462,2.363257349,7,30,77,10,1,1,8,16,-4.204015636
126,2.428204882,2.364250768,7,32,77,9,1,1,8,16,-4.212668995
127,2.428481375,2.360942379,7,32,78,9,1,1,8,16,-4.204878386
128,2.429331881,2.354521127,6,33,78,9,2,1,8,16,-4.22524414
129,2.429965154,2.347243878,6,33,79,9,2,1,8,16,-4.210581634
130,2.430622125,2.347687089,6,32,81,9,2,1,8,16,-4.223123469
131,2.429637217,2.341224955,6,32,82,9,2,1,8,16,-4.215939668
132,2.428623792,2.344460726,6,33,82,9,2,1,8,16,-4.214026994
133,2.426494204,2.34846356,6,36,80,9,2,1,8,16,-4.225680155
134,2.429299092,2.348766571,6,35,82,9,2,1,8,16,-4.212966091
135,2.430025493,2.348966807,6,35,83,10,1,1,8,16,-4.207312045
136,2.432155397,2.345228287,6,34,86,9,1,1,8,16,-4.21219927
137,2.431471866,2.350298402,6,33,88,9,1,1,8,16,-4.211769228
138,2.433783349,2.356035085,6,33,89,9,1,1,8,16,-4.216519015
139,2.433447445,2.356667932,6,33,90,9,1,1,8,16,-4.206303922
141,2.434633115,2.340243257,6,34,88,12,1,1,8,16,-4.266734956
154,2.443863534,2.339076301,7,45,89,12,1,1,8,16,-4.272999695
155,2.439703755,2.334487599,7,46,90,11,1,1,8,16,-4.290551568
156,2.440385332,2.333970623,7,46,90,11,1,1,8,16,-4.269428628
157,2.439737626,2.34529548,7,46,91,11,1,1,8,16,-4.251884013
158,2.44069173,2.350929512,7,46,92,11,1,1,8,16,-4.237299211
159,2.441133506,2.347094986,7,45,94,11,1,1,8,16,-4.238469283
160,2.442062945,2.344899686,7,47,93,10,2,1,8,16,-4.241033769
161,2.44164863,2.340592144,7,47,94,11,1,1,8,16,-4.230081539
162,2.44275327,2.342296993,7,47,95,10,2,1,8,16,-4.218655695
163,2.442374263,2.340865594,7,47,95,11,2,1,8,16,-4.213640829
164,2.441193929,2.340537404,7,48,95,12,1,1,8,16,-4.209001759
165,2.442245325,2.348865257,7,46,97,13,1,1,8,16,-4.200457995
166,2.44124907,2.33890942,7,46,98,13,1,1,8,16,-4.194215012
167,2.43997869,2.343431624,7,48,98,12,1,1,8,16,-4.185561099
168,2.441063181,2.341865448,7,48,99,12,1,1,8,16,-4.177514412
169,2.440936029,2.341760505,7,48,99,14,0,1,8,16,-4.169945071
170,2.441789498,2.341665774,6,47,102,13,1,1,8,16,-4.164923654
171,2.441888437,2.342416576,6,47,103,13,1,1,8,16,-4.154985603
172,2.438930461,2.344066226,6,48,103,13,1,1,8,16,-4.147359901
173,2.438208748,2.350028212,6,49,103,13,1,1,8,16,-4.159746157
174,2.439237109,2.340197255,6,49,103,14,1,1,8,16,-4.155098012
175,2.438439903,2.343612551,6,52,99,14,2,1,8,16,-4.174278827
176,2.438892455,2.344460651,6,53,99,14,2,1,8,16,-4.170036869
177,2.43763078,2.360930276,5,55,99,13,3,1,8,16,-4.176774358
178,2.437622892,2.367409297,5,56,99,13,3,1,8,16,-4.19232822
187,2.441784491,2.382532496,5,64,100,14,1,1,8,16,-4.242371623
188,2.441575661,2.387803803,5,66,99,13,2,1,8,16,-4.23871416
189,2.441695876,2.387483774,5,67,99,13,2,1,8,16,-4.235795516
190,2.442093694,2.381540079,5,67,99,13,2,1,8,16,-4.248813243
191,2.441861972,2.381083487,5,69,98,13,2,1,8,16,-4.245616863
192,2.442389289,2.378388353,5,68,99,13,2,1,8,16,-4.260436809
193,2.444008501,2.374915031,5,70,98,13,2,1,8,16,-4.257862442
194,2.444739014,2.373239064,5,71,97,13,2,1,8,16,-4.276017558
195,2.445070239,2.376645071,5,72,97,13,2,1,8,16,-4.283508413
196,2.444525101,2.376159255,5,72,97,13,3,1,8,16,-4.288668163
197,2.443736805,2.375950844,5,73,97,12,4,1,8,16,-4.294323046
198,2.443398095,2.375881292,5,74,96,12,5,1,8,16,-4.295356238
199,2.444182515,2.376102323,5,75,96,12,5,1,8,16,-4.288141332
200,2.445141824,2.37642487,5,76,95,12,6,1,8,16,-4.284882504
201,2.445317797,2.376310626,5,78,94,12,6,1,8,16,-4.286002925
202,2.444582115,2.375603972,5,79,94,12,6,1,8,16,-4.287140456
203,2.446232075,2.375304814,4,81,94,12,6,1,8,16,-4.294523325
204,2.445480995,2.375149453,4,81,95,12,6,1,8,16,-4.299392936
205,2.445928438,2.375380074,4,80,96,13,6,1,8,16,-4.292695595
206,2.444830024,2.380440909,4,80,96,14,6,1,8,16,-4.289033881
207,2.442586879,2.380178406,4,81,96,14,6,1,8,16,-4.280093399
208,2.444214203,2.379537283,4,82,96,14,6,1,8,16,-4.272658845
209,2.444652448,2.378747274,4,83,96,14,6,1,8,16,-4.275245882
210,2.445933221,2.378464048,4,83,96,16,5,1,8,16,-4.274043697
211,2.445927975,2.378315814,4,83,97,15,6,1,8,16,-4.268813278
212,2.445503118,2.369228333,3,84,97,16,6,1,8,16,-4.284000006
213,2.445016308,2.365310319,3,86,96,16,6,1,8,16,-4.282651537
214,2.445830467,2.367146896,3,86,95,17,6,1,8,16,-4.297960436
215,2.447589509,2.364394622,3,86,96,17,6,1,8,16,-4.294402479
216,2.445520209,2.388563747,3,87,97,16,6,1,8,16,-4.315474303
217,2.445258452,2.378800939,3,87,97,16,6,1,8,16,-4.318352648
218,2.445457918,2.379023013,3,88,98,15,6,1,8,16,-4.339173814
219,2.44488146,2.378630301,3,87,100,15,6,1,8,16,-4.338766194
220,2.445052749,2.37782457,3,87,100,15,6,1,8,16,-4.353863906
221,2.443841503,2.377227396,3,87,99,16,7,1,8,16,-4.358495113
222,2.444458614,2.375041205,3,88,99,17,6,1,8,16,-4.368022738
223,2.44333882,2.380284145,3,89,99,16,7,1,8,16,-4.377076191
224,2.443163991,2.380043608,3,90,99,16,7,1,8,16,-4.367398705
225,2.44457152,2.379673205,4,91,98,16,7,1,8,16,-4.360119126
226,2.444543223,2.379323002,4,91,98,16,8,1,8,16,-4.364554471
227,2.445912833,2.386598637,4,93,97,15,9,1,8,16,-4.367656938
228,2.446535057,2.385699489,4,92,98,14,10,1,8,16,-4.374597115
229,2.449279995,2.38527396,4,93,97,14,10,1,8,16,-4.380508766
230,2.449247727,2.384310461,4,93,97,14,10,1,8,16,-4.394617903
1,2.420060595,2.360095265,1,0,0,0,0,1,8,16,-2.697259275
2,2.418583734,2.363803486,1,0,0,1,0,1,8,16,-3.670234699
3,2.419653163,2.361360978,1,0,0,1,1,1,8,16,-3.879393365
4,2.418125361,2.362056963,1,0,1,1,1,1,8,16,-3.850658236
5,2.417576506,2.361877675,1,0,2,1,1,1,8,16,-3.782769884
6,2.41818488,2.363407135,1,0,2,1,2,1,8,16,-3.983139977
7,2.418702629,2.363380597,1,0,3,1,2,1,8,16,-3.935501425
8,2.418429975,2.3658296,1,0,4,1,2,1,8,16,-4.058967385
9,2.418815711,2.366061658,1,0,5,1,2,1,8,16,-3.98440473
10,2.418950234,2.366373629,1,0,6,1,2,1,8,16,-3.95560878
11,2.419515337,2.367287356,1,0,6,1,3,1,8,16,-3.934830867
12,2.420230098,2.361727542,1,0,7,1,3,1,8,16,-3.897431742
13,2.420182115,2.361177832,1,1,7,1,3,1,8,16,-3.866652939
14,2.4203028,2.361595268,1,1,7,1,4,1,8,16,-3.880559385
15,2.420668273,2.361724909,1,1,8,1,4,1,8,16,-3.864527438
16,2.420125508,2.361671519,1,1,9,1,4,1,8,16,-3.848156106
17,2.420458004,2.361094038,1,1,10,1,4,1,8,16,-3.860863823
18,2.420106394,2.364919716,1,1,11,1,4,1,8,16,-3.885391304
19,2.420640045,2.371779255,1,0,12,1,5,1,8,16,-4.021039665
20,2.420686187,2.376083663,1,0,13,1,5,1,8,16,-4.016623804
21,2.42150248,2.376049386,1,0,14,1,5,1,8,16,-3.99344647
22,2.420272408,2.377658568,1,0,15,1,5,1,8,16,-4.019573301
23,2.420312018,2.378902128,1,0,17,1,4,1,8,16,-4.001738738
24,2.418778173,2.379541865,1,0,17,2,4,1,8,16,-4.121711581
25,2.418354417,2.378194578,1,0,18,2,4,1,8,16,-4.144461333
26,2.418086913,2.372912906,0,1,18,3,4,1,8,16,-4.148533498
27,2.41707844,2.374301113,0,1,19,3,4,1,8,16,-4.160278802
28,2.417384488,2.373997505,0,1,20,2,5,1,8,16,-4.148150033
29,2.41852878,2.370055045,0,2,20,3,4,1,8,16,-4.097822208
30,2.419923734,2.372024636,0,1,22,3,4,1,8,16,-4.114197549
31,2.418123972,2.370661251,0,1,22,4,4,1,8,16,-4.128859351
32,2.418608394,2.34792443,0,2,22,4,4,1,8,16,-4.116945819
33,2.420378544,2.36009313,0,1,24,3,5,1,8,16,-4.145807352
34,2.419463457,2.362670526,0,0,25,3,6,1,8,16,-4.161750183
35,2.422184473,2.363664062,0,1,25,3,6,1,8,16,-4.13548772
36,2.42261811,2.363764714,0,1,26,3,6,1,8,16,-4.151533883
37,2.422098756,2.362037063,0,1,27,3,6,1,8,16,-4.13967379
38,2.419821953,2.371360608,0,1,27,4,6,1,8,16,-4.216355366
39,2.420410135,2.365269768,0,3,26,4,6,1,8,16,-4.204158074
40,2.419350016,2.355721876,0,2,28,4,6,1,8,16,-4.237307577
41,2.419825528,2.355972234,0,3,28,4,6,1,8,16,-4.22054541
42,2.418010725,2.35633521,0,3,28,5,6,1,8,16,-4.231374728
43,2.418030377,2.357081661,0,3,29,5,6,1,8,16,-4.238213308
44,2.41785163,2.358430267,0,3,30,5,6,1,8,16,-4.23642622
45,2.418105186,2.354601697,0,2,32,5,6,1,8,16,-4.244951882
46,2.418800412,2.354163703,1,1,34,4,6,1,8,16,-4.251707968
47,2.418542354,2.360757552,2,1,34,4,6,1,8,16,-4.222420234
48,2.418943911,2.360683818,2,2,34,4,6,1,8,16,-4.198895464
49,2.416213294,2.361242295,2,2,35,4,6,1,8,16,-4.197095125
50,2.4161963,2.361829288,2,2,36,4,6,1,8,16,-4.202860569
51,2.418602323,2.362763232,2,2,36,4,6,1,8,16,-4.258351349
52,2.419961595,2.363038893,2,2,37,4,6,1,8,16,-4.253090235
53,2.41921715,2.36268934,2,2,38,5,5,1,8,16,-4.230985062
54,2.419332655,2.3606371,3,2,38,5,5,1,8,16,-4.2061693
55,2.420350394,2.359399011,3,3,38,5,5,1,8,16,-4.226613485
56,2.419753694,2.35305584,3,3,39,5,5,1,8,16,-4.222150781
57,2.419237216,2.358321571,3,3,40,5,5,1,8,16,-4.231204988
58,2.419332923,2.352021568,3,3,41,5,5,1,8,16,-4.238057341
59,2.419239383,2.360120592,3,3,41,6,5,1,8,16,-4.244792199
60,2.419903372,2.360249581,3,4,41,6,5,1,8,16,-4.232762003
61,2.419636274,2.36046812,3,4,42,6,5,1,8,16,-4.240496032
70,2.414983598,2.360218816,4,6,48,6,5,1,8,16,-4.27177936
82,2.416902455,2.344033434,4,11,51,11,4,1,8,16,-4.282289954
84,2.417238544,2.344205706,5,11,52,12,3,1,8,16,-4.279047064
87,2.413952615,2.338371154,5,11,55,12,3,1,8,16,-4.281099863
88,2.414790967,2.341467172,5,11,56,12,3,1,8,16,-4.280440979
96,2.418015729,2.35914496,4,14,61,14,2,1,8,16,-4.304370629
98,2.419434986,2.358223472,4,14,63,13,3,1,8,16,-4.283694654
1,2.438301524,2.339919456,0,0,1,0,0,1,8,16,-3.685811392
2,2.436126628,2.357092935,0,0,1,1,0,1,8,16,-4.16765872
3,2.431392339,2.35188292,0,0,2,1,0,1,8,16,-4.181660117
4,2.431910042,2.341371929,0,0,2,1,1,1,8,16,-3.948462158
5,2.432695425,2.341891806,0,0,3,1,1,1,8,16,-3.975832919
6,2.432213746,2.341439614,0,1,3,1,1,1,8,16,-3.990245861
7,2.432308215,2.341595238,0,1,4,1,1,1,8,16,-3.928871588
8,2.431816955,2.341636062,0,1,5,1,1,1,8,16,-3.935174126
9,2.432056914,2.335059551,0,1,6,1,1,1,8,16,-3.916692447
10,2.431767947,2.335082449,0,1,7,1,1,1,8,16,-3.869750079
11,2.4311415,2.334201843,0,1,8,1,1,1,8,16,-3.848755162
12,2.430626214,2.334682296,0,1,8,2,1,1,8,16,-3.925945606
13,2.430535974,2.334282657,0,1,9,2,1,1,8,16,-3.913504206
14,2.43031227,2.334056136,0,1,9,3,1,1,8,16,-3.944592356
15,2.429783969,2.339200297,0,1,10,3,1,1,8,16,-3.933113504
16,2.430560714,2.345020508,0,1,9,5,1,1,8,16,-3.951274597
17,2.431355721,2.344288615,0,2,9,5,1,1,8,16,-3.930664838
18,2.431238085,2.344961461,0,2,10,5,1,1,8,16,-3.967413668
19,2.431197873,2.350661392,0,3,10,5,1,1,8,16,-3.946623853
20,2.431333333,2.345249316,0,3,11,5,1,1,8,16,-3.955903982
21,2.430479834,2.346193165,0,3,12,5,1,1,8,16,-3.95725602
22,2.431073444,2.346002513,0,3,13,5,1,1,8,16,-3.942000138
23,2.429503556,2.340860874,0,3,14,5,1,1,8,16,-3.992052525
24,2.428867754,2.341864557,0,3,15,5,1,1,8,16,-4.028047573
25,2.426944308,2.343257289,0,4,15,5,1,1,8,16,-4.004075945
26,2.427534613,2.344965358,0,3,18,4,1,1,8,16,-4.101862841
27,2.426485548,2.356275166,0,4,18,4,1,1,8,16,-4.07728733
28,2.426794647,2.356763078,0,5,18,4,1,1,8,16,-4.064291178
