numbers,Fe-Fe bond,Fe-C bond,1-fold,2-fold,3-fold,4-fold,5-fold,location,ads,ads(mass),Eb(eV)
10,2.48439934,2.274070914,2,0,7,1,0,1,7,14,-4.060725066
11,2.498051804,2.262023481,2,1,7,1,0,1,7,14,-4.057808134
12,2.506527239,2.249474897,2,2,7,1,0,1,7,14,-4.105046852
13,2.517151362,2.302198058,2,2,7,2,0,1,7,14,-4.128602621
14,2.51538146,2.291611061,3,2,7,1,0,1,7,14,-4.038470589
15,2.516107476,2.306911352,3,3,7,2,0,1,7,14,-4.072074837
16,2.533274644,2.223929788,3,3,7,2,0,1,7,14,-4.02951092
17,2.541450172,2.227729733,3,3,8,2,0,1,7,14,-4.035984787
18,2.542273359,2.229423127,3,3,9,2,0,1,7,14,-4.024780774
19,2.549043226,2.220355378,3,3,10,2,0,1,7,14,-4.03925583
20,2.557847925,2.241829451,3,3,11,2,0,1,7,14,-4.085449015
21,2.554707325,2.267207288,3,4,11,2,0,1,7,14,-4.080841732
22,2.571740884,2.272873306,2,5,12,2,0,1,7,14,-4.171796976
1,2.44420805,2.266019307,1,0,0,0,0,1,7,14,-2.593252896
2,2.448433412,2.31344668,1,0,0,1,0,1,7,14,-3.417834481
3,2.442348206,2.301091961,1,0,1,1,0,1,7,14,-3.688408245
4,2.437055028,2.275776463,0,0,2,2,0,1,7,14,-4.414687063
5,2.481912741,2.28751225,0,0,2,2,0,1,7,14,-4.369575854
6,2.473313617,2.275868839,0,0,2,3,0,1,7,14,-4.282496794
7,2.476883718,2.275955014,0,0,4,3,0,1,7,14,-4.389119766
8,2.486462083,2.255622022,0,0,5,3,0,1,7,14,-4.308994958
9,2.477801698,2.24459192,0,0,6,3,0,1,7,14,-4.310097228
10,2.469030513,2.261256768,0,1,6,3,0,1,7,14,-4.270479777
11,2.486863924,2.233487322,0,2,6,3,0,1,7,14,-4.268819959
12,2.510395819,2.225354637,0,2,7,3,0,1,7,14,-4.278509967
13,2.500941779,2.269350723,0,1,9,3,0,1,7,14,-4.291818685
14,2.510947264,2.270563898,0,2,9,3,0,1,7,14,-4.302048255
15,2.508249395,2.256726576,0,3,9,3,0,1,7,14,-4.321609264
16,2.528274322,2.267637502,0,3,11,2,0,1,7,14,-4.326305684
17,2.519112126,2.306630102,0,4,11,2,0,1,7,14,-4.356649434
18,2.545860356,2.326773804,0,4,11,2,1,1,7,14,-4.365459307
19,2.547563866,2.357519402,0,4,12,2,1,1,7,14,-4.343888138
20,2.553434369,2.285499617,0,5,12,2,1,1,7,14,-4.315599789
21,2.550112151,2.303250125,0,5,12,2,2,1,7,14,-4.283621235
22,2.559964205,2.274367386,0,6,11,3,2,1,7,14,-4.276533
23,2.584082762,2.282216759,0,7,10,4,2,1,7,14,-4.259212093
1,2.462843853,2.237942969,0,0,1,0,0,1,7,14,-3.960969909
2,2.472699648,2.237010065,0,0,2,0,0,1,7,14,-4.075763904
3,2.483068371,2.266875541,0,0,3,0,0,1,7,14,-4.135011172
4,2.499705869,2.234207625,1,0,2,0,1,1,7,14,-3.853443313
5,2.469694239,2.253339573,1,0,2,1,1,1,7,14,-4.002513248
6,2.476426989,2.248849599,2,0,2,1,1,1,7,14,-3.850816878
7,2.483856905,2.24531566,2,0,3,1,1,1,7,14,-3.928192265
8,2.482960135,2.249597907,3,0,3,1,1,1,7,14,-3.752614791
9,2.486820246,2.231399125,3,0,4,1,1,1,7,14,-3.81867485
10,2.501469419,2.234103683,3,1,4,1,1,1,7,14,-3.927141153
11,2.496622475,2.223777321,3,1,5,1,1,1,7,14,-3.955675811
12,2.517303522,2.243781408,3,2,4,2,1,1,7,14,-3.951111472
13,2.514933588,2.236018246,3,2,5,2,1,1,7,14,-3.966702661
14,2.519143822,2.230606402,3,2,6,1,1,1,7,14,-3.903735332
15,2.505193198,2.260676268,3,3,4,5,0,1,7,14,-3.978246286
16,2.517281986,2.244746608,3,3,5,5,0,1,7,14,-4.006711495
17,2.53501464,2.291883103,3,3,6,5,0,1,7,14,-4.056802832
18,2.524427529,2.262683652,3,4,6,5,0,1,7,14,-4.075557624
19,2.538630452,2.278762659,3,4,7,5,0,1,7,14,-4.102842376
20,2.553869181,2.237972521,4,4,7,5,0,1,7,14,-4.096255882
21,2.546781561,2.245601674,4,4,8,5,0,1,7,14,-4.088687093
23,2.582163179,2.253318119,4,1,12,4,1,1,7,14,-4.198722635
24,2.577446524,2.312267324,4,1,13,4,1,1,7,14,-4.154472127
25,2.57582615,2.286609764,5,1,12,5,1,1,7,14,-4.125400326
1,2.464281553,2.282376995,0,0,1,0,0,1,7,14,-4.292892735
2,2.467433733,2.278347946,0,0,2,0,0,1,7,14,-3.992992806
3,2.469038173,2.258813651,0,0,3,0,0,1,7,14,-4.032099267
5,2.460415114,2.275473088,0,0,5,0,0,1,7,14,-4.329298811
6,2.464544966,2.27579047,0,1,5,0,0,1,7,14,-4.280527319
7,2.475984318,2.278381682,0,2,5,0,0,1,7,14,-4.261846961
8,2.486972219,2.272649935,0,2,6,0,0,1,7,14,-4.269817322
9,2.512875583,2.253069768,0,2,6,1,0,1,7,14,-4.140698264
10,2.514884244,2.252055123,0,2,7,1,0,1,7,14,-4.201712936
11,2.500585432,2.279255187,1,2,7,1,0,1,7,14,-4.097108901
12,2.513169612,2.277802304,0,3,8,1,0,1,7,14,-4.238632289
14,2.51632284,2.236714827,0,3,9,0,0,1,7,14,-4.329921839
15,2.51900376,2.251362159,0,3,10,0,0,1,7,14,-4.313014527
16,2.55004542,2.262961345,0,3,10,1,1,1,7,14,-4.343221323
17,2.552924898,2.250220648,0,4,11,1,1,1,7,14,-4.362308031
18,2.547912081,2.25602842,0,4,11,2,1,1,7,14,-4.369979006
19,2.559423157,2.278074419,0,5,11,2,1,1,7,14,-4.354644433
20,2.580428987,2.285136014,0,6,11,2,0,1,7,14,-4.34315459
1,2.476353421,2.283842344,0,0,1,0,0,1,7,14,-4.296389421
2,2.466336443,2.280146575,0,0,2,0,0,1,7,14,-3.995726411
3,2.468510984,2.259897274,0,0,3,0,0,1,7,14,-4.035461047
6,2.491764349,2.290184743,0,0,6,0,0,1,7,14,-4.202427558
7,2.497353068,2.282982794,0,1,6,0,0,1,7,14,-4.181886237
8,2.48893933,2.287362158,1,1,6,0,0,1,7,14,-4.006128419
9,2.481073047,2.277113206,1,1,7,0,0,1,7,14,-4.071179167
10,2.486283723,2.294235327,1,1,8,0,0,1,7,14,-4.095222802
11,2.482736396,2.297043416,1,1,8,1,0,1,7,14,-4.096864631
12,2.502754287,2.277431969,2,1,8,1,0,1,7,14,-4.04900281
15,2.498044381,2.247781763,2,2,7,3,1,1,7,14,-4.184257254
16,2.497640776,2.241325978,2,2,8,3,1,1,7,14,-4.201193155
1,2.442094753,2.287528634,1,0,0,0,0,1,7,14,-2.590309465
2,2.444988832,2.299870873,1,1,0,0,0,1,7,14,-3.229269808
3,2.448830506,2.279716349,1,0,2,0,0,1,7,14,-3.7052635
4,2.451499743,2.28316691,1,0,3,0,0,1,7,14,-3.783808787
5,2.473904783,2.294636386,1,0,4,0,0,1,7,14,-3.98506169
6,2.484148155,2.298834537,0,0,5,1,0,1,7,14,-4.413580793
7,2.488648812,2.301232744,0,0,6,1,0,1,7,14,-4.339084131
8,2.490431644,2.286168924,1,0,6,1,0,1,7,14,-4.11694861
9,2.480235424,2.280730615,0,0,8,1,0,1,7,14,-4.355940761
10,2.494227039,2.286631564,0,0,9,1,0,1,7,14,-4.385862026
11,2.510338084,2.284540775,0,0,10,1,0,1,7,14,-4.396607518
12,2.50783051,2.283370762,0,0,11,1,0,1,7,14,-4.404624581
13,2.510203801,2.271009824,0,0,13,0,0,1,7,14,-4.436455597
14,2.531612343,2.275229661,0,0,13,1,0,1,7,14,-4.430378797
15,2.534424101,2.254165992,0,1,13,1,0,1,7,14,-4.387822646
16,2.54018319,2.260289428,0,0,15,1,0,1,7,14,-4.406223054
17,2.557462474,2.274180771,0,1,15,1,0,1,7,14,-4.389365941
18,2.570441001,2.258747722,1,1,15,1,0,1,7,14,-4.283976797
19,2.577307036,2.280512335,1,1,15,1,1,1,7,14,-4.27340995
20,2.599700004,2.28225929,1,2,14,2,1,1,7,14,-4.29159124
21,2.604021539,2.321506787,2,2,14,2,1,1,7,14,-4.197622554
22,2.60320938,2.307858927,2,2,15,2,1,1,7,14,-4.214296511
23,2.599639883,2.292781878,2,3,15,2,1,1,7,14,-4.178957335
24,2.623488024,2.345245846,3,2,15,2,2,1,7,14,-4.298477825
1,2.450800594,2.323765587,0,1,0,0,0,1,7,14,-3.885014409
2,2.45115649,2.312885204,1,1,0,0,0,1,7,14,-3.343160653
3,2.44990689,2.310634109,1,2,0,0,0,1,7,14,-3.503300135
4,2.452262773,2.306064142,1,2,1,0,0,1,7,14,-3.720927489
5,2.462878918,2.328119437,2,2,1,0,0,1,7,14,-3.585962567
6,2.455713084,2.302551057,2,1,2,1,0,1,7,14,-3.766539536
7,2.462366529,2.299765749,2,2,2,1,0,1,7,14,-3.747451354
8,2.462368741,2.295984085,2,1,4,1,0,1,7,14,-3.855678956
9,2.466862892,2.280314836,2,1,5,1,0,1,7,14,-3.834874317
10,2.47142758,2.317832636,2,1,6,1,0,1,7,14,-3.87732663
11,2.467833755,2.323624785,2,2,6,1,0,1,7,14,-3.872628695
12,2.473136392,2.279546928,2,2,7,1,0,1,7,14,-3.899175992
13,2.497396103,2.281612121,1,3,8,1,0,1,7,14,-4.11443257
14,2.50443241,2.263239666,1,2,10,1,0,1,7,14,-4.201227024
15,2.514039618,2.290321683,1,2,11,1,0,1,7,14,-4.190513928
16,2.52595251,2.293972778,1,2,12,1,0,1,7,14,-4.21520185
17,2.53887921,2.292959659,1,2,12,2,0,1,7,14,-4.223954858
18,2.548753443,2.302025232,1,2,13,2,0,1,7,14,-4.241170659
19,2.54411759,2.2804228,1,3,13,2,0,1,7,14,-4.227118025
20,2.561460938,2.29474756,1,2,15,2,0,1,7,14,-4.278462182
21,2.565547153,2.310971229,1,3,15,2,0,1,7,14,-4.302883817
1,2.460156596,2.248348515,1,0,0,0,0,1,7,14,-2.60270189
2,2.442263746,2.278189487,1,1,0,0,0,1,7,14,-3.128014603
3,2.46036019,2.263952916,1,0,2,0,0,1,7,14,-3.697938004
4,2.454966915,2.26598218,1,0,3,0,0,1,7,14,-3.880743179
5,2.456215807,2.28627507,0,0,3,2,0,1,7,14,-4.489093967
6,2.461584185,2.309695985,0,1,3,2,0,1,7,14,-4.401616062
7,2.466311912,2.29904483,0,1,4,2,0,1,7,14,-4.384080359
8,2.479196218,2.309954633,0,1,5,2,0,1,7,14,-4.320435196
9,2.492054788,2.284400341,0,1,6,2,0,1,7,14,-4.361056797
1,2.453299235,2.305684904,1,0,0,0,0,1,7,14,-2.896461564
2,2.448449281,2.296949429,1,1,0,0,0,1,7,14,-3.437594578
3,2.462538759,2.300077784,1,1,1,0,0,1,7,14,-3.635624954
4,2.471466019,2.299987223,2,1,1,0,0,1,7,14,-3.35950171
5,2.485218382,2.306144802,1,1,3,0,0,1,7,14,-3.888413449
6,2.48463419,2.313344574,0,2,4,0,0,1,7,14,-4.190497154
8,2.473909969,2.318478552,0,2,6,0,0,1,7,14,-4.298148509
9,2.477240733,2.287555963,0,2,7,0,0,1,7,14,-4.353049689
10,2.482161383,2.273825841,0,2,7,1,0,1,7,14,-4.344579523
11,2.502348684,2.262075742,0,1,9,1,0,1,7,14,-4.402965305
12,2.496546809,2.26276304,0,2,9,1,0,1,7,14,-4.387852071
13,2.520368025,2.267740747,0,2,10,1,0,1,7,14,-4.409801793
14,2.515552981,2.277955443,1,1,11,1,0,1,7,14,-4.290463881
15,2.504834391,2.298831194,1,1,12,1,0,1,7,14,-4.321207932
16,2.5277543,2.320625206,1,2,12,1,0,1,7,14,-4.303554092
17,2.541012967,2.292204479,1,2,14,0,0,1,7,14,-4.324645794
18,2.548711544,2.286383057,1,2,15,0,0,1,7,14,-4.325686289
19,2.55046934,2.306415403,1,1,16,0,0,1,7,14,-4.33760745
20,2.557522717,2.267935207,1,1,16,1,0,1,7,14,-4.325962791
1,2.442908355,2.257851491,1,0,0,0,0,1,7,14,-2.592737931
2,2.43504044,2.250450165,1,0,1,0,0,1,7,14,-3.451334935
3,2.425875601,2.254316704,1,1,1,0,0,1,7,14,-3.504058366
4,2.437063559,2.287503912,1,0,3,0,0,1,7,14,-3.858305078
5,2.451610256,2.268072321,1,0,4,0,0,1,7,14,-3.858877009
6,2.460493762,2.266126409,1,0,5,0,0,1,7,14,-3.941620368
7,2.46735247,2.258387109,1,0,6,0,0,1,7,14,-3.950034119
8,2.480727904,2.296133095,1,1,6,0,0,1,7,14,-3.97322559
9,2.481593346,2.268520951,1,1,7,0,0,1,7,14,-4.005462673
10,2.501255894,2.267269349,1,2,7,0,0,1,7,14,-4.031350928
11,2.505080647,2.266063916,1,0,10,0,0,1,7,14,-4.219710245
12,2.505704225,2.252187112,1,0,11,0,0,1,7,14,-4.201860622
13,2.494061186,2.300765947,2,0,10,1,0,1,7,14,-4.162352562
14,2.493658505,2.303500945,3,0,10,1,0,1,7,14,-4.069825578
15,2.494411242,2.300107428,3,1,10,1,0,1,7,14,-4.057255632
16,2.521120027,2.275658081,3,1,11,1,0,1,7,14,-4.011641125
17,2.543952007,2.283912661,3,1,12,1,0,1,7,14,-4.042103972
18,2.544072715,2.283350193,4,1,12,1,0,1,7,14,-3.981196751
19,2.566538329,2.282376051,4,1,12,1,1,1,7,14,-3.986382215
20,2.553374131,2.270203885,4,2,12,1,1,1,7,14,-3.985176807
21,2.556648549,2.283360781,5,2,12,1,1,1,7,14,-3.908180666
1,2.451379406,2.266196938,1,0,0,0,0,1,7,14,-2.594041222
2,2.447296304,2.309139952,1,0,0,1,0,1,7,14,-3.326500308
3,2.442510112,2.299992384,1,0,1,1,0,1,7,14,-3.690023115
4,2.460803597,2.288868852,0,2,1,1,0,1,7,14,-4.151173573
5,2.443842574,2.261489266,0,1,3,1,0,1,7,14,-4.23386698
6,2.460032514,2.228567721,0,1,4,1,0,1,7,14,-4.166805055
7,2.474019462,2.261032732,0,1,5,1,0,1,7,14,-4.23770448
8,2.482964967,2.265450519,0,1,6,1,0,1,7,14,-4.191101156
9,2.473508064,2.272879277,0,1,7,1,0,1,7,14,-4.19887454
10,2.489426393,2.251149612,0,1,8,1,0,1,7,14,-4.221129545
11,2.493014414,2.277941254,0,1,7,3,0,1,7,14,-4.266328164
12,2.503606357,2.262429021,0,1,8,3,0,1,7,14,-4.319895815
13,2.517279031,2.282896144,0,1,10,2,0,1,7,14,-4.378692236
14,2.515770696,2.255630906,1,1,10,2,0,1,7,14,-4.276903619
15,2.530551768,2.241361381,2,1,10,2,0,1,7,14,-4.201248849
16,2.524007189,2.254912651,2,1,12,1,0,1,7,14,-4.188996736
17,2.532704027,2.280652193,2,1,12,1,0,1,7,14,-4.114013339
1,2.443886092,2.274554506,0,1,0,0,0,1,7,14,-3.901641057
2,2.456510916,2.309665785,1,1,0,0,0,1,7,14,-3.361316849
3,2.460936158,2.303183643,1,1,1,0,0,1,7,14,-3.636994758
4,2.459397566,2.294498086,1,1,1,1,0,1,7,14,-3.795682919
5,2.450517136,2.290020099,1,1,2,1,0,1,7,14,-3.895460026
6,2.469046673,2.277924859,1,2,2,1,0,1,7,14,-3.947290803
7,2.461880985,2.290381957,1,3,2,1,0,1,7,14,-3.927598755
8,2.469614159,2.275628526,1,3,2,2,0,1,7,14,-3.976873384
9,2.454713833,2.28610126,2,2,4,1,0,1,7,14,-3.854545236
10,2.463760595,2.304426457,2,3,4,1,0,1,7,14,-3.937259822
11,2.46337851,2.30018253,2,4,4,1,0,1,7,14,-3.962902971
12,2.47369275,2.270967865,2,4,4,2,0,1,7,14,-4.039267066
13,2.478894385,2.246602396,2,4,5,2,0,1,7,14,-4.050142973
14,2.502633045,2.276438745,1,5,6,2,0,1,7,14,-4.180498498
15,2.51349473,2.282720406,1,5,7,2,0,1,7,14,-4.167864238
16,2.514694862,2.287728432,1,5,7,3,0,1,7,14,-4.209606047
17,2.521592347,2.289382418,1,5,8,3,0,1,7,14,-4.23057558
1,2.447577264,2.254862332,0,1,0,0,0,1,7,14,-3.930635441
2,2.464089923,2.290739865,1,0,1,0,0,1,7,14,-3.554324563
3,2.465250626,2.27567299,1,1,1,0,0,1,7,14,-3.650484385
4,2.465786198,2.273487836,1,1,1,1,0,1,7,14,-3.796245708
5,2.475785208,2.313490405,1,2,1,1,0,1,7,14,-3.857885519
6,2.490028239,2.297867127,1,2,2,1,0,1,7,14,-3.938152837
7,2.489707421,2.288876136,1,2,3,1,0,1,7,14,-3.98669868
8,2.483729511,2.292020965,1,2,4,1,0,1,7,14,-4.041947591
10,2.51365169,2.244791647,0,2,7,1,0,1,7,14,-4.29513312
11,2.515088434,2.246735113,0,3,7,1,0,1,7,14,-4.276069311
12,2.506428962,2.273818405,0,3,8,1,0,1,7,14,-4.265042158
13,2.515751345,2.27538222,0,4,8,1,0,1,7,14,-4.276060185
14,2.531220934,2.274911697,0,4,8,2,0,1,7,14,-4.294445381
15,2.536170959,2.292055252,0,4,9,2,0,1,7,14,-4.283339627
16,2.549274123,2.296421822,0,5,9,2,0,1,7,14,-4.301939932
17,2.546516329,2.252742391,0,6,9,2,0,1,7,14,-4.255485244
18,2.561251919,2.286518355,0,7,9,2,0,1,7,14,-4.213304882
19,2.573589338,2.29142789,0,8,9,2,0,1,7,14,-4.166848312
20,2.574762432,2.302820389,0,8,10,2,0,1,7,14,-4.177761846
21,2.590848649,2.278114374,0,9,10,2,0,1,7,14,-4.193533362
22,2.598356278,2.266666146,0,8,11,2,1,1,7,14,-4.247086811
1,2.480124683,2.289960588,0,1,0,0,0,1,7,14,-3.735640534
2,2.493924406,2.278684599,0,2,0,0,0,1,7,14,-3.94117004
3,2.481354564,2.267339451,0,3,0,0,0,1,7,14,-3.951121508
4,2.496456023,2.241722303,0,3,1,0,0,1,7,14,-4.077842567
5,2.491239633,2.267746836,1,3,1,0,0,1,7,14,-3.823865882
6,2.501422351,2.254643789,1,3,2,0,0,1,7,14,-3.836133907
7,2.515935421,2.265209148,1,3,3,0,0,1,7,14,-3.884564665
8,2.480450227,2.282799708,1,4,2,0,1,1,7,14,-3.945304728
9,2.477174333,2.303802952,1,4,3,0,1,1,7,14,-4.002860259
10,2.480026128,2.264867096,1,4,3,1,1,1,7,14,-4.03072642
11,2.480748343,2.263841829,2,4,3,1,1,1,7,14,-3.959785978
12,2.486277032,2.262411057,2,5,3,1,1,1,7,14,-3.96589359
13,2.495686472,2.252305711,2,6,3,1,1,1,7,14,-3.970721187
14,2.503607109,2.267470283,2,6,4,1,1,1,7,14,-4.018132588
15,2.501229006,2.264723115,2,6,4,2,1,1,7,14,-4.052863087
16,2.522393433,2.256733929,2,6,5,2,1,1,7,14,-4.076342315
17,2.522367321,2.254912716,2,7,5,2,1,1,7,14,-4.07401613
18,2.543992645,2.273214333,2,5,8,3,0,1,7,14,-4.165688721
19,2.5365391,2.251647182,2,5,10,2,0,1,7,14,-4.169895304
20,2.548506888,2.242663497,2,5,10,3,0,1,7,14,-4.164889212
21,2.56035112,2.259452882,2,6,10,3,0,1,7,14,-4.164356684
22,2.590419032,2.266510252,3,6,10,3,0,1,7,14,-4.119954404
23,2.580923621,2.254082048,3,7,10,2,1,1,7,14,-4.045509433
1,2.45195849,2.260577369,0,1,0,0,0,1,7,14,-3.920157399
2,2.446309256,2.289182915,1,1,0,0,0,1,7,14,-3.318851133
3,2.448086342,2.288387795,1,2,0,0,0,1,7,14,-3.49064797
4,2.465292128,2.262140735,1,1,1,1,0,1,7,14,-3.830301087
5,2.462099289,2.279986751,2,1,1,1,0,1,7,14,-3.624060464
6,2.46515799,2.294735554,2,2,1,1,0,1,7,14,-3.672522184
7,2.462732982,2.278948023,3,2,1,1,0,1,7,14,-3.56524416
8,2.465406745,2.266229928,3,1,3,1,0,1,7,14,-3.688891669
1,2.443540731,2.30851757,0,1,0,0,0,1,7,14,-3.877485802
2,2.433475117,2.302122831,0,1,0,1,0,1,7,14,-4.090961881
3,2.436221602,2.27700172,1,1,0,1,0,1,7,14,-3.589817119
4,2.466877247,2.271400251,1,1,0,2,0,1,7,14,-3.884505429
5,2.444476928,2.243490425,1,1,2,1,0,1,7,14,-3.999481976
6,2.451712489,2.243534226,1,1,3,1,0,1,7,14,-4.055600936
9,2.484467305,2.270551974,0,1,7,1,0,1,7,14,-4.353400479
10,2.482345314,2.317740522,0,2,7,1,0,1,7,14,-4.290167083
11,2.500832184,2.288672185,0,2,7,2,0,1,7,14,-4.274429368
13,2.522483278,2.265914021,0,3,8,2,0,1,7,14,-4.336392822
14,2.506725905,2.249257409,0,2,10,1,1,1,7,14,-4.42832394
15,2.525339921,2.254287073,1,1,10,3,0,1,7,14,-4.359141051
16,2.532194448,2.289587285,1,2,11,2,0,1,7,14,-4.28573562
17,2.557426387,2.280701072,1,3,11,2,0,1,7,14,-4.251543191
18,2.550157304,2.253759519,2,3,11,2,0,1,7,14,-4.21498204
19,2.54968436,2.251342594,2,3,10,3,0,1,7,14,-4.286253768
20,2.557392845,2.252112628,3,3,10,3,0,1,7,14,-4.203224685
8,2.462018163,2.311598062,2,2,4,0,0,1,7,14,-3.82890923
9,2.454587452,2.26549527,2,2,5,0,0,1,7,14,-3.880669134
10,2.457156301,2.267788447,3,2,5,0,0,1,7,14,-3.758708357
11,2.471814177,2.304527434,3,2,6,0,0,1,7,14,-3.810826574
12,2.475842241,2.284484513,3,2,7,0,0,1,7,14,-3.83953215
13,2.473320303,2.266165832,4,2,7,0,0,1,7,14,-3.73617682
14,2.493178568,2.226051076,4,1,8,1,0,1,7,14,-3.887274924
15,2.520363558,2.215134998,3,1,10,1,0,1,7,14,-4.057542245
16,2.518179695,2.237550306,3,2,10,1,0,1,7,14,-4.060956532
17,2.523048047,2.266259352,3,2,11,1,0,1,7,14,-4.086699636
18,2.532317863,2.244733682,3,2,12,1,0,1,7,14,-4.106805622
19,2.575662404,2.22417768,3,2,13,1,0,1,7,14,-4.112566455
20,2.579822709,2.224517719,3,3,13,1,0,1,7,14,-4.120633397
21,2.580497348,2.255711308,3,3,14,1,0,1,7,14,-4.092478138
22,2.591122674,2.265271887,3,3,15,1,0,1,7,14,-4.091675992
23,2.606644828,2.271174514,3,3,16,1,0,1,7,14,-4.134422249
1,2.452375695,2.296937036,0,1,0,0,0,1,7,14,-3.684248657
2,2.45734004,2.260573025,0,1,1,0,0,1,7,14,-3.850061555
3,2.452532156,2.327300702,0,1,1,1,0,1,7,14,-3.83615803
4,2.478600407,2.284518165,0,2,2,0,0,1,7,14,-4.128461661
5,2.491534004,2.264147682,0,2,2,1,0,1,7,14,-4.236091328
6,2.480550704,2.264280503,0,3,3,0,0,1,7,14,-4.174468997
7,2.458562651,2.234052781,0,3,3,1,0,1,7,14,-4.202477657
8,2.480802228,2.236180411,1,3,3,1,0,1,7,14,-3.981819203
9,2.486171656,2.234807825,1,4,3,1,0,1,7,14,-3.989056837
10,2.494582454,2.233182033,1,4,4,1,0,1,7,14,-3.998094977
11,2.500474964,2.26362828,1,4,5,1,0,1,7,14,-4.016912233
12,2.510108679,2.267321421,1,4,6,1,0,1,7,14,-4.093782605
13,2.487438173,2.247653844,0,4,8,1,0,1,7,14,-4.26431226
14,2.498614624,2.227279864,0,4,9,1,0,1,7,14,-4.273380037
15,2.506939213,2.251610137,0,4,10,1,0,1,7,14,-4.288070377
16,2.50852571,2.241358932,0,4,11,1,0,1,7,14,-4.326100371
17,2.525140916,2.238258786,1,4,11,1,0,1,7,14,-4.255011339
18,2.520086615,2.237822271,1,5,11,1,0,1,7,14,-4.267655949
19,2.533530739,2.215779706,1,5,11,1,0,1,7,14,-4.221480757
20,2.549055296,2.219613758,1,5,12,1,0,1,7,14,-4.259364514
21,2.563952661,2.227609144,1,5,13,1,0,1,7,14,-4.243571147
22,2.585317964,2.280385668,1,5,13,1,2,1,7,14,-4.262396456
23,2.601370172,2.292224592,1,5,13,2,2,1,7,14,-4.268997934
1,2.432429003,2.356051868,0,1,0,0,0,1,7,14,-3.90251963
2,2.428934545,2.38356466,0,1,0,1,0,1,7,14,-4.101382995
3,2.442330706,2.349504675,0,2,0,1,0,1,7,14,-4.121593625
4,2.460854789,2.339532505,1,2,0,1,0,1,7,14,-3.742406168
5,2.471712425,2.331864615,1,2,0,2,0,1,7,14,-3.930943337
6,2.475048363,2.237970861,1,2,1,2,0,1,7,14,-4.061159351
7,2.473822065,2.2436416,2,1,3,1,0,1,7,14,-3.929019155
8,2.495325131,2.243226783,2,1,4,1,0,1,7,14,-3.986018358
9,2.504220589,2.273513964,1,2,5,1,0,1,7,14,-4.127738759
10,2.516698527,2.313905408,2,2,5,1,0,1,7,14,-4.016897894
11,2.529445012,2.322583872,2,3,5,1,0,1,7,14,-4.029890051
13,2.533441283,2.311945234,1,4,8,0,0,1,7,14,-4.112248273
14,2.533319904,2.281606165,1,3,9,1,0,1,7,14,-4.222655324
16,2.538442111,2.268700176,1,3,11,1,0,1,7,14,-4.269431692
17,2.531752321,2.26738864,1,3,12,1,0,1,7,14,-4.256668078
18,2.550409934,2.212776193,1,3,13,1,0,1,7,14,-4.269880043
19,2.556984834,2.215805543,1,4,13,1,0,1,7,14,-4.256518131
20,2.567380929,2.241751647,1,4,14,1,0,1,7,14,-4.262787988
21,2.5800719,2.24845573,1,4,14,2,0,1,7,14,-4.296248601
1,2.454278255,2.285505131,1,0,0,0,0,1,7,14,-2.526679901
2,2.449803094,2.292745728,1,1,0,0,0,1,7,14,-3.212653475
3,2.451187661,2.324588842,1,1,1,0,0,1,7,14,-3.680018961
4,2.441670008,2.322113932,1,1,2,0,0,1,7,14,-3.83541724
5,2.445686629,2.300809186,1,1,3,0,0,1,7,14,-3.971269105
6,2.458693341,2.307828125,1,2,3,0,0,1,7,14,-3.931637696
7,2.454883415,2.27726434,1,1,5,0,0,1,7,14,-3.959479688
8,2.459419523,2.272397083,1,1,6,0,0,1,7,14,-4.026532784
9,2.469027091,2.275806494,1,2,6,0,0,1,7,14,-3.98085145
10,2.474986528,2.277877605,1,1,7,1,0,1,7,14,-4.111246654
11,2.477736303,2.273232082,0,1,9,1,0,1,7,14,-4.341121758
1,2.452653049,2.296160179,1,0,0,0,0,1,7,14,-2.530820918
2,2.457884335,2.317845409,1,1,0,0,0,1,7,14,-3.202378772
3,2.462128003,2.336845417,1,1,1,0,0,1,7,14,-3.637049294
4,2.443620647,2.314564621,1,2,1,0,0,1,7,14,-3.714389782
5,2.453576768,2.332458506,0,2,3,0,0,1,7,14,-4.178454605
6,2.444539765,2.334312481,0,2,3,1,0,1,7,14,-4.156848097
7,2.448560286,2.356360968,0,3,3,1,0,1,7,14,-4.113442788
8,2.460923947,2.342269406,0,2,4,1,0,1,7,14,-4.124483298
1,2.476967445,2.239315727,0,1,0,0,0,1,7,14,-4.083544967
2,2.468771139,2.235069282,0,1,0,1,0,1,7,14,-4.349519116
3,2.473883203,2.232316035,0,1,0,1,0,1,7,14,-4.138456123
4,2.476397063,2.228117281,0,1,1,1,0,1,7,14,-4.026402897
5,2.47371464,2.229484316,0,1,2,1,0,1,7,14,-4.085481034
6,2.491106744,2.250242232,0,2,3,1,0,1,7,14,-4.162518124
7,2.466054012,2.270210879,0,3,2,2,0,1,7,14,-4.127049626
8,2.483513595,2.272471886,0,3,3,2,0,1,7,14,-4.199424065
9,2.486719403,2.265577337,0,2,5,2,0,1,7,14,-4.250739096
10,2.474320877,2.298120253,0,2,6,2,0,1,7,14,-4.298846898
11,2.478579641,2.26610018,0,2,7,2,0,1,7,14,-4.281681526
12,2.492181423,2.277259569,0,2,8,2,0,1,7,14,-4.329100615
